!	!	!
!	!	!
!	0.00	6.00
!	!	!
!	1	1
?	?	?
!	!	!
!	-20	-33
!	!	!
!	50	50
!	1950	5927
!	18.0	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	7.217	7.064
!	!	1200
!	1711	!
!	!	!
!	!	!
!	8.204	2.280
!	809	1200
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
?	?	?
!	0	!
!	0	!
?	?	?
!	0	0
!	0	0
