!	39	40	41	42	43	44	45	46	46
!	!	!	!	!	!	!	!	!	!
!	4.00	0.00	6.40	6.40	!	!	5.48	10.00	5.48
!	!	!	!	!	!	!	!	!	!
!	0	0	!	!	!	!	!	1	!
?	?	?	?	?	?	?	?	?	?
!	45	40	29	30	31	32	44	40	45
-12	!	!	!	!	!	!	!	!	!
!	47	21	!	!	!	!	47	-25	47
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	1844	33489	1844
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	0.006	!	!	!	!	!	!	!
!	8.187	0.001	!	!	!	!	!	0.055	!
!	5.938	0.001	!	!	2.000	!	!	6.669	20.846
!	!	0.0	!	!	96.0	!	!	100.0	!
!	5.938	2.000	1.000	1.000	2.000	29.995	0.654	7.460	1.044
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	0.006	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	0.0	!	!	!	!	!	!	!
!	!	!	!	!	!	!	5.339	1.044	5.339
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	3375	!	3375
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	5.379	5.379	!	!	!	!	5.127	5.127	5.127
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	!	!	!	!	5.127	5.127	5.127
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	0	0	!	!
!	!	!	!	!	!	0	0	!	!
