!	0-108
!	!
!	!
!	!
!	1
?	?
!	!
!	!
!	!
!	50
!	5013
!	!
!	!
!	0.006
!	!
!	!
!	!
!	7.001
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	10.273
!	!
!	!
!	!
!	!
!	!
!	4.257
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	7.0
!	!
!	!
?	?
!	!
!	!
?	?
!	0
!	0
