!	0-65	66-77	78-89	90-101	102-113
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	84	84	84
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.100	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
