!	0-60	61-93
!	!	!
!	!	!
!	!	!
!	1	1
?	?	?
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
0.008	!	!
!	0.001	0.001
9.998	!	!
96.0	!	!
0.750	!	!
84	!	!
84	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
1.000	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
5.100	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	0	0
!	0	0
