!	0-55	56-59	60-93	94-105
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	67	68	72	81
!	!	!	!	!
!	-4	-8	2	!
!	!	!	!	!
3518	!	!	!	!
5.0	!	!	!	!
0.100	!	!	!	!
!	!	!	!	!
!	0.980	0.730	0.581	0.498
14.001	!	!	!	!
96.0	!	!	!	!
0.600	!	!	!	!
!	!	!	84	84
101	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
1.000	!	!	!	!
!	!	!	!	!
1.000	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
1.000	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
