!	38	38	38	38	38
!	0-61	!	62-85	86-107	108-127
!	!	7.76	!	!	!
!	!	-8.0	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	38	40	38	38	38
!	!	2	!	!	!
!	!	65	!	!	!
!	!	!	!	!	!
!	7999	9939	7999	7999	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.015	0.006	0.010	0.008	!
!	!	!	!	!	!
!	2.000	6.000	3.000	4.000	9.998
100.0	!	100.0	!	!	!
29.995	2.000	6.000	3.000	4.000	9.998
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
