!	0-30	31-35	36-40	41-47	48-80	81-127
!	!	!	!	!	!	!
!	0.00	0.00	0.00	0.00	0.00	4.80
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	54	60	64	69	69	107
12	!	!	!	!	!	0
!	33	33	38	33	33	-15
!	!	!	!	!	!	!
!	412	412	412	412	412	412
!	!	!	!	!	!	10.5
!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!	!
19.996	!	!	!	!	!	!
!	100.0	100.0	100.0	100.0	100.0	100.0
!	0.486	0.486	0.486	0.486	0.486	0.486
!	!	!	!	!	!	!
165	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!	!
4.965	!	!	!	!	!	!
!	100.0	100.0	100.0	100.0	100.0	39.0
!	1.044	1.044	1.044	1.044	1.044	1.044
!	!	!	!	!	!	!
!	!	!	!	!	-1800	!
!	!	!	!	!	!	!
165	!	!	!	!	!	!
0.100	!	!	!	!	!	!
5.001	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.100	!	!	!	!	!	!
5.001	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	0	0	0	0	0	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	0	0	0	0	0	0
!	0	0	0	0	0	0
