!	0-91	92-127
!	!	!
!	!	!
!	!	!
!	1	1
?	?	?
!	59	109
!	!	12
!	-21	16
!	!	!
!	!	!
!	!	!
0.100	!	!
0.100	!	!
0.100	!	!
1.000	!	!
!	!	!
1.000	!	!
!	!	!
!	!	!
0.100	!	!
0.100	!	!
0.100	!	!
1.000	!	!
!	!	!
1.000	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
1.000	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	0	0
!	0	0
