!	0-63	0-63	64-75	64-69	70-82	76-86	83-93	87-96	94-108	97-108
!	!	!	!	!	!	!	!	!	!	!
!	23.40	1.20	23.40	1.20	1.20	23.40	1.20	23.40	7.48	23.40
!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	63	72	63	76	80	63	80	75	104	98
!	!	!	!	!	!	!	!	!	!	!
!	-30	4	-30	21	4	-30	4	-28	-46	6
!	!	!	!	!	!	!	!	!	!	!
!	109	270	109	295	323	105	356	102	393	109
!	19.0	4.0	19.0	4.0	4.0	19.0	4.0	19.0	4.0	19.0
!	!	!	!	!	!	!	!	!	!	!
!	1.838	0.767	1.838	0.767	0.767	1.838	0.767	1.838	0.881	8.907
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	19.790	0.001	19.790	0.001	0.001	19.790	0.001	19.790	0.001	19.790
!	16.0	0.0	16.0	0.0	0.0	13.9	0.0	12.8	0.0	10.7
!	4.139	5.014	4.139	5.014	5.014	4.139	5.014	4.139	5.014	4.139
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	0.280	!	0.280	0.280	!	!	!	!	!
!	8.907	8.907	8.907	8.907	8.907	8.907	8.907	8.907	8.907	8.907
!	2.346	!	2.346	!	!	2.346	!	2.346	!	2.346
!	28.246	0.069	28.246	0.047	0.047	28.246	0.047	28.246	0.047	28.246
!	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
!	13.857	3.525	13.857	3.525	3.525	13.857	3.525	13.857	3.525	13.857
!	!	!	!	!	!	!	!	!	!	!
!	4950	5737	5062	5737	5737	5175	5737	5175	5625	5287
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	0.280
!	10.499	4.286	10.499	4.286	4.286	10.578	4.286	10.499	4.286	10.578
!	!	!	!	!	!	!	!	!	!	!
!	-2756	!	-2756	!	!	-2756	!	-2756	!	-2756
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	8.484	4.286	8.484	4.286	4.286	8.484	4.286	8.484	4.286	10.664
!	609	!	600	!	!	600	!	600	!	600
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	0	!	0	!	!	!	!	0	!	0
!	0	!	0	!	!	!	!	0	!	0
