!	27	28	31	32	33	34	34	54	58	60	61	62	63	64	65	66	69	70	71	72	73	74	75	78	79	80	81	82	83	85	86	87
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	4.00	0.00	!	!	5.48	10.00	5.48	3.00	4.00	2.80	!	4.00	!	4.00	4.00	4.00	8.00	8.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	5.20	5.20	4.00	4.00	2.00	2.00	4.00
!	!	!	!	!	!	!	!	0.4	-42.9	35.8	23.2	-28.7	-42.9	-42.9	21.7	28.8	-35.8	-35.8	21.7	21.7	28.8	35.8	28.8	-21.6	-21.6	-42.9	-35.8	28.8	35.8	-42.9	-35.8	-42.9
!	0	0	!	!	!	1	!	1	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	1	1	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	45	40	31	32	44	40	45	66	58	74	73	67	63	69	70	66	69	70	71	72	73	74	75	78	79	93	94	82	83	85	86	87
!	!	!	!	!	!	!	!	12	!	!	!	2	!	-1	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	47	21	!	!	47	-25	47	-1	0	35	-48	-1	!	-1	-1	!	!	!	!	!	!	!	0	!	!	100	100	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	1844	33489	1844	1844	!	1844	1844	!	!	!	!	!	!	!	!	!	!	!	!	!	!	33489	33489	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	19.0	19.0	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	0.006	!	!	!	!	!	!	0.001	!	!	0.001	!	!	!	!	!	!	!	!	!	!	0.001	!	!	!	!	!	!	!	!	!
!	8.187	0.001	!	!	!	0.055	!	0.012	0.001	!	!	0.020	!	0.020	0.020	!	!	!	!	!	!	!	0.020	!	!	!	0.012	!	!	!	!	!
!	5.938	0.001	2.000	!	!	6.669	20.846	1.713	5.938	!	!	0.001	!	!	!	!	!	!	!	!	!	!	0.001	!	!	0.114	2.891	!	!	!	!	!
!	!	0.0	96.0	!	!	100.0	!	100.0	100.0	!	!	0.0	!	!	!	!	!	!	!	!	!	!	0.0	!	!	100.0	100.0	!	!	!	!	!
!	5.938	2.000	2.000	29.995	0.654	7.460	1.044	1.371	4.933	5.339	5.339	0.250	29.995	3.853	3.853	29.995	0.500	0.500	29.995	29.995	29.995	29.995	3.853	29.995	29.995	0.408	3.060	0.500	29.995	29.995	29.995	29.995
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	0.006	!	!	!	!	!	!	0.001	!	!	0.006	!	0.006	0.006	!	!	!	!	!	!	!	0.006	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	0.0	!	!	!	!	!	!	0.0	!	!	0.0	!	!	!	!	!	!	!	!	!	!	0.0	!	!	!	!	!	!	!	!	!
!	!	!	!	!	5.339	1.044	5.339	5.339	!	5.339	5.339	!	!	!	!	!	!	!	!	!	!	!	!	!	!	1.044	1.044	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	3375	!	3375	3375	!	3375	3375	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	5.379	5.379	!	!	5.127	5.127	5.127	5.127	5.379	5.127	5.127	5.379	!	!	!	!	!	!	!	!	!	!	5.379	!	!	5.127	5.127	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	!	!	5.127	5.127	5.127	5.127	0.001	5.127	5.127	0.001	!	!	!	!	!	!	!	!	!	!	0.001	!	!	5.127	5.127	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	5	5	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	0	0	!	!	1854	!	!	0	!	!	!	!	!	!	0	!	0	!	!	!	!	!	!	!	!	!	!	0	!
!	!	!	!	0	0	!	!	0	!	!	0	!	!	!	!	!	!	0	!	0	!	!	!	!	!	!	!	!	!	!	0	!
