!	38	38	38	38	38
!	0-60	61-76	77-127	94-110	111-127
!	!	!	1.20	2.40	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	38	38	38	38	38
!	!	!	!	-2	-2
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	5999	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.006	!	!	!	!
!	!	!	!	!	!
!	1.000	2.000	2.000	1.000	2.000
!	100.0	96.0	100.0	100.0	100.0
!	1.000	2.000	100.021	1.000	2.000
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
