!	0-40	41-47	48-52	53-56	57-61	62-64	65-68	69-73	74-77	78-112
!	!	!	!	!	!	!	!	!	!	!
!	6.00	4.80	3.60	2.40	1.20	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	12	14	6	-4	0	7	5	2	3	7
!	!	!	!	!	!	!	!	!	!	!
800	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
0.100	!	!	!	!	!	!	!	!	!	!
25.005	!	!	!	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!	!	!	!
0.300	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
84	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
2.000	!	!	!	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!	!	!	!
0.200	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
34	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
1.000	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	0	!	!	!	!	!	!	!	!
!	!	0	!	!	!	!	!	!	!	!
