!	0-57	58-61	62-64	65-68	69-73	74-84	85-96	97-127
!	!	!	!	!	!	!	!	!
!	4.80	4.80	4.80	4.80	4.80	4.80	4.80	4.80
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	63	69	73	77	80	83	83	104
!	!	!	!	!	!	!	!	!
!	-46	21	21	21	21	-46	-46	-46
!	!	!	!	!	!	!	!	!
!	814	814	814	814	814	814	814	814
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	0.782	0.782	0.782	0.782	0.782	0.782	0.782	0.782
!	28.246	28.246	28.246	28.246	28.246	28.246	28.246	28.246
!	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
!	0.834	0.834	0.834	0.834	0.834	0.834	0.834	0.834
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.008	0.001	0.001	0.001
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
!	8.709	8.709	8.709	8.709	8.709	8.709	8.709	8.709
!	35.9	35.9	35.9	35.9	35.9	35.9	35.9	35.9
!	1.056	1.056	1.056	1.056	1.056	1.056	1.056	1.056
!	!	!	!	!	!	!	!	!
!	3487	3487	3487	3487	3487	3487	3375	3487
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	5.127	5.127	5.127	5.127	5.127	5.127	5.127	5.127
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	5.127	5.127	5.127	5.127	5.127	5.127	5.127	5.127
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
