!	41	43	45	47	48	50
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	-30.0	-20.0	-7.0	7.0	20.0	30.0
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	42	42	45	47	48	50
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
48.279	39.993	34.997	29.995	25.005	19.996	14.998
96.0	!	!	!	!	!	!
48.279	39.993	34.997	29.995	25.005	19.996	14.998
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
1.000	!	!	!	!	!	!
!	!	!	!	!	!	!
1.000	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	5.001	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	5.001	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	0	0	0	0	0	0
!	0	0	0	0	0	0
