!	35	35	35	35
!	0-64	65-86	87-107	108-127
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	35	35	35	35
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	3000	4249	5501	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	2.000	3.500	4.999	48.279
96.0	!	!	!	!
!	2.000	3.500	4.999	48.279
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
