!	0-47	48-56	57-61	62-65	66-72	73-76	77-80	81-84	85-99	100-108
!	!	!	!	!	!	!	!	!	!	!
!	4.56	4.56	4.56	4.56	4.56	4.56	4.56	4.56	4.56	3.84
!	7.4	7.4	7.4	7.5	7.5	7.5	7.5	7.5	7.4	7.4
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	66	66	70	78	82	85	89	93	93	109
!	!	!	!	!	!	!	!	!	!	!
!	-10	-4	2	8	24	-36	-33	-5	-4	9
!	!	!	!	!	!	!	!	!	!	!
!	3450	3450	3450	3510	3510	3510	3510	3510	3510	3510
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	0.008	0.007	0.007	0.008	0.008	0.008	0.009
!	!	!	!	!	!	!	!	!	!	!
!	2.850	2.850	2.850	2.801	2.801	2.801	2.801	2.801	2.801	2.650
!	4.3	4.3	4.3	4.5	4.5	4.5	4.5	4.5	4.5	4.5
!	0.150	0.150	0.150	0.147	0.147	0.145	0.147	0.147	0.147	0.147
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.198	0.198	0.198	0.235	0.184	0.209	0.197	0.197	0.209	0.235
!	!	!	!	!	!	!	!	!	!	!
!	1237	1237	1237	1250	1250	1250	1250	1247	1250	1251
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
