!	0-42	43-53	54-61	62-68	69-76	77-84	85-93	94-108
!	!	!	!	!	!	!	!	!
!	2.16	1.88	1.88	1.56	1.56	1.28	1.28	4.28
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	77	77	77	77	77	88	88	109
!	!	!	!	!	!	!	!	!
!	20	20	20	20	20	50	50	13
!	!	!	!	!	!	!	!	!
!	5489	5879	5879	5879	6079	6079	6290	6290
!	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
!	!	!	!	!	!	!	!	!
!	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018
!	!	!	!	!	!	!	!	!
!	1.160	1.160	1.160	1.160	1.160	1.110	1.110	1.160
!	25.4	25.4	26.5	27.5	28.6	29.6	30.7	33.8
!	0.189	0.189	0.189	0.189	0.189	0.189	0.189	0.189
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	!	!	!	!	!	!	!	!
!	1191	1191	1191	1191	1191	1191	1191	1013
!	562	562	562	562	562	562	1012	562
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025
!	5.210	5.210	5.210	5.210	5.210	5.210	5.210	5.210
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.210	5.210	5.210	5.210	5.210	5.210	5.210	5.210
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
