!	0-62	63-65	66-69	70-73	74-87	88-98	99-108
!	!	!	!	!	!	!	!
!	1.68	1.68	1.68	1.68	1.68	2.00	0.80
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	!	79	79	!	89	89	122
!	!	!	!	!	!	!	!
!	!	35	35	!	-1	-1	35
!	!	!	!	!	!	!	!
!	4961	4789	4789	4629	4471	3771	4789
!	0.7	0.7	0.7	0.7	0.7	0.7	0.7
!	!	!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006	0.006	0.006
!	0.230	0.230	0.230	0.230	0.230	0.230	0.230
!	19.801	19.801	19.801	19.801	19.801	19.801	19.801
!	3.4	3.4	3.4	3.4	3.4	3.4	3.4
!	3.811	3.811	3.811	3.811	3.811	3.811	3.811
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.161	0.161	0.161	0.161	0.161	0.161	0.161
!	!	!	!	!	!	!	!
!	2.880	2.880	2.880	2.880	2.880	5.011	2.880
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	-3150	-3150	-3150	-3037	-2812	-2475	-2250
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	10.701	10.701	10.701	10.701	10.701	10.701
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	10.701	10.701	10.701	10.701	10.701	10.701	10.701
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
