!	0-76	77-97	98-102	103-108
!	!	!	!	!
!	4.20	4.20	3.88	4.80
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	77	88	109	109
!	!	!	!	!
!	17	43	10	10
!	!	!	!	!
!	842	787	842	842
!	!	!	!	!
!	!	!	!	!
!	0.006	0.006	0.006	0.006
!	0.138	0.138	0.138	0.138
!	2.570	2.570	2.570	2.570
!	0.2	0.2	0.2	0.2
!	0.189	0.189	0.189	0.189
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	2.210	2.020	1.860	1.860
!	45.4	45.4	45.4	45.4
!	1.060	1.060	1.060	1.060
!	!	!	!	!
!	3937	3937	3937	3937
!	!	!	!	!
!	!	!	!	!
!	0.025	0.010	0.025	0.025
!	5.210	5.379	5.210	5.210
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.210	0.100	5.210	5.210
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
