!	0-55	56-67	68-79	80-116
!	!	!	!	!
!	7.60	7.60	7.60	7.60
!	-50.0	-50.0	-50.0	-50.0
!	1	1	1	1
?	?	?	?	?
!	57	69	80	92
!	!	!	!	!
!	15	-16	-50	12
!	!	!	!	!
!	120	120	120	120
!	!	!	!	!
!	!	!	!	!
!	0.035	0.035	0.035	0.035
!	!	!	!	!
!	1.000	1.000	1.000	1.000
!	!	!	!	!
!	4.000	4.000	4.000	4.000
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.200	0.200	0.200	0.200
!	!	!	!	!
!	4.999	4.999	4.999	4.999
!	50.0	50.0	50.0	50.0
!	4.829	4.829	4.829	4.829
!	!	!	!	!
!	10800	10800	10800	10800
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	4.909	4.909	4.909	4.909
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	25.0	25.0	25.0	25.0
!	40.0	40.0	40.0	40.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
