!	0-48	49-53	54	55-56	57-59	60-61	62-63	64-66	67-70	71-73	74-76	77-79	80-81	82-127
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	1.60	0.88	1.08	0.28	!	0.80	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	8.902	8.902	!	2.971	8.902	8.902	8.902	8.902	2.229	8.902	8.902	8.902	8.902	8.902
!	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	2.0	2.0
!	0.267	0.267	0.267	0.267	0.267	0.267	0.267	0.267	0.267	0.267	0.267	0.445	0.445	0.445
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500	2.500
!	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0
!	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1.000	1.000	1.000	0.010	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
!	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1.000	1.000	1.000	0.010	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
!	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001	5.001
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
