!	0-46	47-55	56-61	62-70	71-77	78-83	84-88	89-95	96-120
!	!	!	!	!	!	!	!	!	!
!	6.40	7.56	6.56	6.40	6.40	6.76	8.68	8.92	7.96
!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.001	0.073	0.062	0.062	0.062	0.062	0.062	0.062	0.062
!	!	!	!	!	!	!	!	!	!
!	1.920	1.920	1.920	1.920	1.920	1.920	1.920	1.920	1.920
!	5.0	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1
!	0.940	0.940	0.940	0.940	0.940	0.940	0.940	0.940	0.940
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.247	0.247	0.247	0.247	0.247	0.247	0.247	0.247	0.247
!	7.811	7.811	7.811	7.811	7.811	7.811	7.811	7.811	7.811
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	40.0	60.0	60.0	60.0	60.0	60.0	60.0	60.0	60.0
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	1	!	!	!	!	!	!	!	!
