!	0-40	41-73	74-88	89-96	97-108
!	!	!	!	!	!
!	3.08	3.08	3.08	3.08	2.48
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	90	90	109
!	!	!	!	!	!
!	!	!	15	15	13
!	!	!	!	!	!
!	933	933	933	579	999
!	!	!	!	!	!
!	!	!	!	!	!
!	!	0.008	0.008	0.008	0.008
!	0.138	0.138	0.138	0.138	0.138
!	28.198	28.198	28.198	19.801	19.801
!	1.3	1.3	1.3	1.3	1.3
!	0.573	0.573	0.573	0.573	0.573
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	3.279	3.279	3.070	3.070	3.070
!	31.7	30.7	28.6	22.3	20.2
!	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!
!	4275	4275	4162	4162	4275
!	!	!	!	!	!
!	!	!	!	!	!
!	0.375	0.375	0.375	0.375	0.375
!	5.091	5.091	5.091	5.091	5.091
!	10	10	10	10	10
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.549	5.549	5.549	5.549	5.549
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
