!	0-54	55-61	62-66	67-77	78-90	91-100	101-108
!	!	!	!	!	!	!	!
!	2.68	2.68	2.68	2.68	2.68	2.68	11.40
!	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	!	71	71	86	86	105	117
!	!	!	!	!	!	!	!
!	-2	-34	-34	26	26	26	26
!	!	!	!	!	!	!	!
!	159	159	159	159	159	159	159
!	5.1	5.1	5.1	5.1	5.1	5.1	5.1
!	!	!	!	!	!	!	!
!	0.195	0.195	0.195	0.195	0.243	0.195	0.195
!	0.506	0.414	0.414	0.414	!	0.414	0.414
!	19.801	13.897	10.697	10.697	10.697	10.697	7.349
!	0.2	0.2	0.2	0.2	0.2	0.2	4.4
!	5.611	5.611	5.611	5.611	5.611	5.611	5.611
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.233	0.233	0.233	0.233	0.233	0.098	0.090
!	!	!	!	!	!	!	!
!	3.521	3.521	3.521	3.279	3.279	3.279	3.279
!	66.4	58.0	54.8	50.6	45.4	7.6	21.2
!	6.361	6.361	6.361	6.361	6.361	3.070	6.361
!	!	!	!	!	!	!	!
!	4612	4837	4837	4837	4837	4725	4725
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.047
!	0.100	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	-3600
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
