!	0-49	50-53	54-59	60-64	65-69	70-82	83-127
!	!	!	!	!	!	!	!
!	3.36	0.08	4.08	3.48	4.40	2.28	3.48
!	0.4	0.4	0.4	0.4	0.4	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	2110	2110	2110	2000	2000	1899	2100
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	0.025	0.010	!
!	!	!	!	!	!	!	!
!	8.689	18.200	8.689	8.689	18.200	39.993	8.689
!	2.3	1.1	2.3	2.3	1.1	0.4	2.3
!	0.445	0.445	0.445	0.445	0.445	0.445	0.445
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	0.107	!	!	0.891	1.250	!
!	!	!	!	!	!	!	!
!	4.529	4.141	4.141	4.141	4.141	4.141	4.141
!	55.1	58.0	52.9	54.8	54.8	52.7	48.5
!	1.060	0.980	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!
!	1662	1912	1637	1800	1900	1800	1912
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.800	0.800	0.800	0.800	0.800	0.800	0.556
!	4.870	4.800	4.800	4.800	4.800	4.800	5.250
!	9	9	9	9	9	10	10
!	!	!	!	!	!	!	!
!	2.0	2.0	2.2	2.5	2.5	2.0	!
!	0.800	0.800	0.800	0.800	0.800	0.800	0.010
!	4.870	4.870	4.870	4.870	4.870	4.870	4.870
!	9	9	9	9	9	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	30.0	30.0	30.0	30.0	30.0	30.0	30.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
