!	0-50	51-59	60-65	66-73	74-78	79-85	86-93	94-98	99-102	103-108
!	!	!	!	!	!	!	!	!	!	!
!	1.48	1.48	1.48	1.48	1.20	1.20	1.20	0.88	1.20	1.20
!	0.4	0.4	0.4	0.4	!	!	!	!	0.4	0.4
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	67	67	78	78	93	93	93	112	112	112
!	!	!	!	!	!	!	!	!	!	!
!	-1	-1	-25	-25	35	35	35	35	35	35
!	!	!	!	!	!	!	!	!	!	!
!	441	441	814	814	842	842	871	842	842	842
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.022	0.022	0.022
!	!	!	!	!	!	!	!	!	!	!
!	1.860	1.860	1.860	1.860	1.860	1.860	1.860	1.860	1.860	1.860
!	!	!	!	!	!	!	!	!	!	!
!	0.290	0.290	0.305	0.290	0.290	0.290	0.290	0.290	0.290	0.277
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	1.280	1.280	1.280	1.280	1.280	1.220	1.220	1.160	1.160	1.110
!	52.7	52.7	51.7	49.6	47.5	45.4	43.3	41.2	38.0	35.9
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!	!
!	1575	1687	1912	2025	2250	2362	2587	2812	3037	3150
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
