!	0-43	44-52	53-60	61-68	69-77	78-86	87-93	94-100	101-108
!	!	!	!	!	!	!	!	!	!
!	1.48	1.48	1.48	1.48	1.48	1.48	1.20	0.88	0.88
!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	66	66	66	66	84	84	84	107	107
!	!	!	!	!	!	!	!	!	!
!	50	50	50	50	-1	-1	-1	-21	-21
!	!	!	!	!	!	!	!	!	!
!	472	472	472	472	472	472	472	472	472
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006	0.006
!	!	!	!	!	!	!	!	!	!
!	1.670	1.670	1.670	1.670	1.670	1.670	1.670	1.670	1.670
!	!	!	!	!	!	!	!	!	!
!	0.528	0.553	0.553	0.553	0.553	0.553	0.553	0.553	0.553
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.310	0.305	0.277	0.253	0.216	0.189	0.161	0.132	0.033
!	!	!	!	!	!	!	!	!	!
!	1.730	0.834	0.806	0.754	0.680	0.610	0.553	0.485	0.466
!	92.6	100.0	100.0	97.9	93.7	90.5	89.5	87.4	85.3
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!
!	2937	2937	2937	2937	2937	2937	3050	3050	3612
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	25.8	25.8	25.8	25.8	25.8	25.8	25.8	25.8	25.8
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
