!	0-57	58-69	70-77	78-85	86-97	98-108
!	!	!	!	!	!	!
!	3.60	3.60	3.60	3.60	3.60	9.00
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	76	76	80	80	80	122
!	!	!	!	!	!	!
!	21	21	4	4	4	35
!	!	!	!	!	!	!
!	579	579	579	579	579	223
!	11.7	11.7	11.7	11.7	11.7	11.7
!	!	!	!	!	!	!
!	0.030	0.030	0.030	0.030	0.030	0.030
!	5.560	5.560	5.560	5.560	0.138	0.138
!	13.897	13.897	13.897	13.897	13.897	13.897
!	10.7	10.7	10.7	10.7	10.7	10.7
!	1.440	1.440	1.440	1.440	1.440	1.440
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.008	0.008	0.008	0.008	0.008	0.008
!	!	!	!	!	!	!
!	2.020	1.940	1.940	1.940	1.940	1.940
!	80.0	70.6	66.4	60.1	54.8	8.6
!	13.897	13.897	13.897	13.897	13.897	13.897
!	!	!	!	!	!	!
!	4612	4612	4612	4612	4612	4612
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	0.100	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	1	1	1	!
