!	0-49	50-61	62-73	74-83	84-92	93-100	101-108
!	!	!	!	!	!	!	!
!	2.28	2.28	2.00	2.00	1.40	1.08	1.40
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	67	67	78	93	93	112	112
!	!	!	!	!	!	!	!
!	-1	-1	-25	35	35	35	35
!	!	!	!	!	!	!	!
!	102	102	105	102	102	102	102
!	5.8	5.8	5.8	5.8	5.8	5.8	5.8
!	!	!	!	!	!	!	!
!	0.145	0.145	0.145	0.145	0.145	0.145	0.145
!	0.506	0.506	0.506	0.506	0.506	0.506	0.506
!	28.198	28.198	28.198	28.198	28.198	28.198	28.198
!	2.3	2.3	2.3	2.3	2.3	2.3	2.3
!	2.489	2.489	2.489	2.489	2.489	2.489	2.489
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.006	0.006	0.006	0.006	0.006	0.006	0.006
!	0.690	0.690	0.690	0.690	0.690	0.690	!
!	4.529	4.529	4.529	4.141	4.529	4.529	4.529
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	13.897	13.897	13.897	13.897	13.897	13.897	13.897
!	!	!	!	!	!	!	!
!	1800	2475	2475	2925	3037	3262	3487
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	10.1	14.1	18.0	23.5	25.0	29.0	31.3
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
