!	0-69	70-82	83-93	94-108
!	!	!	!	!
!	1.20	1.20	1.20	4.80
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	80	80	80	122
!	!	!	!	!
!	4	4	4	35
!	!	!	!	!
!	195	223	256	293
!	4.0	4.0	4.0	4.0
!	!	!	!	!
!	0.767	0.767	0.767	0.881
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	5.011	5.011	5.011	5.011
!	!	!	!	!
!	!	!	!	!
!	0.280	0.280	!	!
!	8.913	8.913	8.913	8.913
!	!	!	!	!
!	0.047	0.047	0.047	0.047
!	!	!	!	!
!	3.521	3.521	3.521	3.521
!	!	!	!	!
!	5737	5737	5737	5625
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	1	1	1	!
