!	0-37	38-61	62-73	74-84	85-92	93-98	99-108
!	!	!	!	!	!	!	!
!	3.88	3.88	3.88	3.60	3.60	3.28	3.60
!	!	!	!	0.4	0.4	!	0.4
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	67	67	78	93	93	112	112
!	!	!	!	!	!	!	!
!	-1	-1	-25	35	35	35	35
!	!	!	!	!	!	!	!
!	412	412	412	412	412	412	412
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.018	0.018	0.018	0.018	0.018	0.018	0.018
!	0.322	0.322	0.322	0.322	0.322	0.322	0.322
!	19.801	19.801	19.801	19.801	19.801	19.801	19.801
!	1.3	1.3	1.3	0.2	1.3	1.3	1.3
!	1.560	1.560	1.560	1.560	1.560	1.560	1.560
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	2.110	2.110	2.110	2.110	2.110	2.110	2.110
!	47.5	39.1	32.8	25.4	17.0	13.9	7.6
!	28.198	28.198	28.198	28.198	28.198	28.198	28.198
!	!	!	!	!	!	!	!
!	3487	3487	3487	3487	3375	3487	3487
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.654	0.654	0.654	0.654	0.654	0.654	0.654
!	0.100	0.100	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!	!	!
!	225	225	225	225	225	225	225
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
