!	21-108
!	!
!	!
!	!
!	1
?	?
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	0.003
!	!
!	39.993
!	1.3
!	0.984
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	1.330
!	5.999
!	!
!	!
!	1.6
!	1.330
!	4.720
!	23
!	!
!	!
!	!
!	!
!	!
?	?
!	!
!	!
?	?
!	!
!	!
