!	0-61	62-73	74-81	82-92	93-108
!	!	!	!	!	!
!	0.40	0.40	0.40	0.20	!
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	67	78	93	93	112
!	!	!	!	!	!
!	-1	-25	35	35	35
!	!	!	!	!	!
!	283	283	283	283	283
!	2.8	2.8	2.7	2.8	2.8
!	!	!	!	!	!
!	0.045	0.045	0.045	0.045	0.045
!	!	!	!	!	!
!	8.709	8.709	8.709	8.709	8.709
!	2.3	2.3	2.3	2.3	2.3
!	3.279	3.279	3.279	3.279	3.279
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!
!	1012	1350	1462	1687	1800
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	25.0	25.0	25.0	25.0	25.0
!	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
