!	0-36	37-44	45-51	52-59	60-67	68-77	78-84	85-100	101-104	105-108
!	!	!	!	!	!	!	!	!	!	!
!	1.80	1.80	1.80	1.80	1.48	1.48	1.80	1.80	1.80	1.80
!	0.4	0.4	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?
!	46	46	46	46	46	82	82	107	107	107
!	!	!	!	!	!	!	!	!	!	!
!	46	46	46	46	46	29	29	-21	-21	-21
!	!	!	!	!	!	!	!	!	!	!
!	412	412	412	412	398	372	359	347	336	324
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
!	19.801	13.897	13.897	10.697	10.697	8.709	6.361	5.011	4.141	4.529
!	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6	29.6	33.8
!	0.116	0.116	0.116	0.116	0.116	0.116	0.116	0.116	0.116	0.116
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.528	0.466	0.432	0.377	0.340	0.322	0.305	0.277	0.243	3.070
!	58.0	54.8	52.7	50.6	47.5	45.4	41.2	26.5	23.3	77.9
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!	!
!	4050	4050	4050	3937	3712	4162	3937	3937	3825	4162
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
