!	0-48	49-60	61-69	70-75	76-79	80-90	91-108
!	!	!	!	!	!	!	!
!	4.00	4.00	4.00	4.00	3.40	1.68	0.52
!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?
!	74	74	74	74	74	98	109
!	!	!	!	!	!	!	!
!	-30	-30	-30	-30	-30	28	6
!	!	!	!	!	!	!	!
!	579	579	579	579	579	579	686
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	19.801	13.897	10.697	13.897	10.697	7.349	5.611
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	5.040	4.451	3.970	3.970	3.590	3.019	2.789
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.138	!	!	!	!	!	!
!	5.611	5.011	4.529	4.141	4.141	3.811	3.279
!	96.8	93.7	88.4	85.3	82.1	73.7	69.5
!	6.361	5.611	5.011	4.529	4.529	4.141	3.521
!	!	!	!	!	!	!	!
!	4050	4050	4050	3937	3600	4050	4050
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!
