!	0-47	48-55	56-61	62-67	68-73	74-84	85-96	97-108
!	!	!	!	!	!	!	!	!
!	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40
!	!	!	!	!	!	!	!	0.4
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	67	67	67	78	78	93	93	112
!	!	!	!	!	!	!	!	!
!	-1	-1	-1	-25	-25	35	35	35
!	!	!	!	!	!	!	!	!
!	223	223	223	223	223	223	223	223
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.058	0.058	0.058	0.058	0.058	0.058	0.058	0.058
!	0.230	0.230	0.230	0.230	0.230	0.230	0.230	0.230
!	8.709	8.709	8.709	8.709	8.709	8.709	8.709	8.709
!	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
!	3.279	3.070	3.070	3.070	3.070	3.070	3.070	3.070
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.138	0.138	0.138	0.138	0.138	0.138	0.138	0.138
!	2.880	2.880	2.719	2.719	2.570	2.570	2.570	2.440
!	70.6	69.5	67.4	66.4	63.2	66.4	59.0	56.9
!	2.440	2.440	2.440	2.440	2.440	2.320	2.320	2.320
!	!	!	!	!	!	!	!	!
!	3712	3825	3825	3825	3937	4050	4050	4050
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
