!	0-72	73-84	85-97	98-108
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	104	104	104	104
!	!	!	!	!
!	12	12	12	12
!	50	50	50	50
!	842	842	842	842
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1.220	1.220	1.220	1.220
!	100.0	100.0	100.0	100.0
!	0.485	0.485	0.485	0.485
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	32.805	32.805	32.805	32.805
!	!	!	!	!
!	3600	3600	3600	3600
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.130	5.130	5.130	5.130
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
