!	0-41	42-52	53-55	56-60	61-66	67-77	78-96	97-108
!	!	!	!	!	!	!	!	!
!	1.20	1.20	1.20	1.20	1.20	1.20	1.20	5.40
!	-8.8	-8.8	-8.8	-8.8	-8.8	-8.8	-8.8	-8.8
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	61	61	!	!	!	81	81	!
!	!	!	!	!	!	!	!	!
!	2	2	!	!	!	-2	-2	!
!	!	!	!	!	!	!	!	!
!	1110	1110	1110	1110	1110	1110	1110	1110
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	1.560	1.560	19.801	19.801	19.801	19.801	19.801	19.801
!	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
!	0.643	0.643	0.643	0.643	0.643	0.643	0.643	0.643
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.553	0.553	0.553	0.528	0.528	0.528	0.528	0.528
!	79.0	73.7	70.6	63.2	59.0	55.9	51.7	44.3
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!
!	2812	2812	2812	2812	2812	2925	2925	2925
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	2.519
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.289	4.289	4.289	4.289	4.289	4.289	4.289	4.289
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	17.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
