!	0-81	82-84	85	86-88	89	90-92	93	94-95	96-127
!	!	!	!	!	!	!	!	!	!
3.20	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
1	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	70	70	74	74	78	78	82	82	86
-12	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	7673	7673	7673	7673	7673	7673	7673	7673	7673
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
0.002	!	!	!	!	!	!	!	!	!
12.203	61.713	61.713	61.713	61.713	61.713	61.713	61.713	61.713	61.713
17.3	7.9	7.9	7.9	7.9	7.9	7.9	7.9	7.9	7.9
0.489	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	14.894	14.894	14.894	14.894	14.894	14.894	14.894	14.894
!	!	!	!	!	!	!	!	!	!
!	!	22.693	22.693	22.693	22.693	22.693	22.693	22.693	22.693
!	!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
0.538	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
5.999	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
4.964	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
