!	0-78	79-81	82-85	86-89	90-127
!	!	!	!	!	!
!	!	3.20	2.40	!	2.80
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	64	69	71	74	81
-12	!	!	!	!	!
!	!	-6	-10	-20	-9
!	!	!	!	!	!
900	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.008	!	!	!	!	!
!	!	!	!	!	!
4.000	!	!	!	!	!
7.0	!	!	!	!	!
0.200	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.080	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	600	!	!	!	!
!	0	!	!	!	!
?	?	?	?	?	?
!	0	!	!	!	!
!	0	!	!	!	!
