!	0-64	65-67	68-71	72-75	76-108
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	74	78	82	86	90
12	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
2501	!	!	!	!	!
0.0	!	!	!	!	!
!	!	!	!	!	!
0.010	!	!	!	!	!
!	!	!	!	!	!
1.000	!	!	!	!	!
!	!	!	!	!	!
0.200	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.007	!	!	!	!	!
!	!	!	!	!	!
2.000	!	!	!	!	!
100.0	!	!	!	!	!
0.300	!	!	!	!	!
!	!	!	!	!	!
3600	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
1.000	!	!	!	!	!
!	5.004	5.004	5.004	5.004	5.004
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
0.500	!	!	!	!	!
0.710	!	!	!	!	!
3	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
