!	0-47	48-55	56-65	66-80	81-96	97-117
!	!	!	!	!	!	!
!	10.20	9.40	8.60	9.20	8.40	9.20
!	-25.0	-15.0	-5.0	5.0	15.0	25.0
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	52	64	71	80	93	106
!	!	!	!	!	!	!
!	-46	44	-42	-33	-1	29
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.100	!	!	!	!	!	!
!	0.012	0.012	0.012	0.012	0.019	0.012
7.001	!	!	!	!	!	!
100.0	100.0	100.0	100.0	100.0	100.0	100.0
1.000	0.350	0.320	0.300	0.258	0.258	0.258
84	!	!	!	!	!	!
34	!	!	!	!	!	!
!	!	!	!	!	!	!
7.001	7.001	!	!	8.510	!	!
!	0.012	0.012	0.012	0.001	0.012	!
!	6.669	6.669	6.317	5.969	5.339	4.773
!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.114
!	!	!	!	!	!	!
-3600	-4000	!	!	!	!	!
!	!	!	!	!	!	!
0	!	!	!	!	!	!
!	!	!	!	!	!	!
!	5.127	5.127	5.127	5.127	5.127	5.127
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	5.127	5.127	5.127	5.127	5.127	5.127
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	0	!	0	!	!	!
!	0	!	0	!	!	!
