!	!
!	!
!	!
!	!
!	!
?	?
!	!
!	!
!	!
!	0
!	!
!	!
!	!
!	!
!	!
!	48.279
!	96.0
!	48.279
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
?	?
!	!
!	!
?	?
!	0
!	0
