!	0-107	!	108-127
!	!	!	!
!	3.00	12.28	0.00
!	!	!	!
!	1	1	1
?	?	?	?
!	60	60	60
!	-25	22	-51
!	-76	0	-48
!	!	!	!
!	3075	1723	3075
!	!	19.0	!
!	!	!	!
!	0.070	0.006	0.070
!	0.001	0.001	0.001
!	0.001	0.001	0.001
!	1.3	0.0	1.3
!	0.116	!	0.116
!	!	!	!
!	!	!	!
!	!	!	!
!	0.006	0.006	0.006
!	!	!	!
!	0.070	!	0.070
!	100.0	0.0	100.0
!	!	!	!
!	-93	!	-93
!	!	!	!
!	!	!	!
!	!	!	!
!	0.301	!	0.301
!	7.056	5.379	7.056
!	28	!	28
!	!	!	!
!	0.5	!	0.5
!	!	!	!
!	0.001	0.001	0.001
!	!	!	!
!	!	!	!
!	!	!	!
!	10.9	10.9	10.9
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
