!	0-44	45-48	49-52	53-56	57-60	61-64	65-68	69-72	73-106
!	!	!	!	!	!	!	!	!	!
!	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.40	2.40
!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	-6	!	!	-2	!	-5	!	6	-8
!	!	!	!	!	!	!	!	!	!
10002	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
0.008	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
14.723	!	!	!	!	!	!	!	!	!
2.0	!	!	!	!	!	!	!	!	!
0.343	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
14.445	!	!	!	!	!	!	!	!	!
44.7	!	!	!	!	!	!	!	!	!
0.686	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
1813	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
5.546	!	!	!	!	!	!	!	!	!
5	!	!	!	!	!	!	!	!	!
-26	!	!	!	!	!	!	!	!	!
-0.8	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
5.546	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	-560	997	-249	1136	2915	844	0	2429	4454
!	-291	-262	-92	-176	2557	-146	0	-15	-31
