!	!	!	!	!	!
!	!	0-75	76-93	94-110	111-127
!	!	6.00	4.00	2.00	!
!	!	!	!	!	!
!	1	!	!	!	!
?	?	?	?	?	?
!	!	60	60	60	60
!	-13	-13	-13	-13	-13
!	!	-50	-50	-50	-50
!	40	40	40	40	40
!	4862	3000	3999	5001	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.008	!	!	!	!
!	!	!	!	!	!
!	8.000	0.500	0.750	1.000	1.250
!	96.0	96.0	96.0	96.0	96.0
!	1.500	0.400	0.500	0.600	0.700
!	!	!	!	!	!
!	84	84	84	84	84
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
