!	36	36	36	36	36	36	36	36	36	36	36	36	36	36
!	0-64	0-51	52-64	65-75	65-77	76-84	78-90	85-94	91-102	95-103	103-114	104-115	115-127	116-127
!	2.40	!	!	2.00	!	1.60	!	1.20	!	0.80	!	0.40	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	0	0	!	0	!	0	!	0	!	0	!	0	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	36	36	36	36	36	36	36	36	36	36	36	36	36	36
0	!	0	0	!	0	!	0	!	0	!	0	!	0	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1000	1100	1500	1200	2075	1500	2751	1800	3625	2100	4500	3999	5501	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
1.000	0.800	!	!	1.200	!	1.500	!	1.800	!	2.099	!	3.000	2.000	3.000
!	100.0	!	!	100.0	!	100.0	!	100.0	!	100.0	!	100.0	!	100.0
1.000	0.800	!	!	1.200	!	1.500	!	1.800	!	2.099	!	3.000	2.000	3.000
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	0
