!	0-55	56-67	68-79	80-127
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	57	69	80	92
!	!	!	!	!
!	19	-12	-46	16
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
0.100	!	!	!	!
0.200	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
2.000	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
0.150	!	!	!	!
!	!	!	!	!
100.0	!	!	!	!
!	!	!	!	!
1200	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	0	0	0	0
!	0	0	0	0
