!	0-81	0-89	0-81	0-81	0-89	0-81
!	0-78	0-101	79-95	96-111	102-127	112-127
!	6.00	4.00	4.00	2.00	4.00	0.00
!	0.4	!	0.4	0.4	!	0.4
!	!	1	!	!	1	!
?	?	?	?	?	?	?
!	94	60	94	94	60	94
!	36	10	36	36	10	36
!	47	25	47	47	25	47
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.008	0.008	0.008	0.008	!	0.008
!	5.605	!	5.605	5.605	!	5.605
!	48.279	4.110	48.279	48.279	4.110	48.279
!	100.0	100.0	100.0	100.0	100.0	100.0
!	9.334	2.000	9.334	9.334	2.000	9.334
!	!	!	!	!	!	!
!	!	84	!	!	84	!
!	!	!	!	!	!	!
!	0.001	!	0.001	0.001	!	0.001
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	0.0	!	0.0	0.0	!	0.0
!	1.044	!	1.044	1.044	!	1.044
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	4.286	4.257	4.286	4.286	4.257	4.286
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	4.286	!	4.286	4.286	!	4.286
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	0	!	0	0	!	0
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
