!	0-55	56-67	68-79	80-127
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	57	69	80	92
!	!	!	!	!
!	19	-12	-46	16
!	!	!	!	!
600	!	!	!	!
!	!	!	!	!
!	!	!	!	!
0.100	!	!	!	!
!	!	!	!	!
1.000	!	!	!	!
!	!	!	!	!
2.000	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
0.200	!	!	!	!
!	!	!	!	!
4.999	!	!	!	!
50.0	!	!	!	!
48.279	!	!	!	!
!	!	!	!	!
3600	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	0	0	0	0
!	0	0	0	0
