!	0-56	57-59	60-65	66-71	72-80	81-115
!	!	!	!	!	!	!
!	2.80	2.00	2.00	!	!	!
!	!	!	!	!	!	!
!	1	1	1	1	1	1
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
772	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.100	!	!	!	!	!	!
0.300	!	!	!	!	!	!
6.401	!	!	!	!	!	!
0.7	!	!	!	!	!	!
1.900	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
0.100	!	!	!	!	!	!
!	!	!	!	!	!	!
10.501	!	!	!	!	!	!
38.0	!	!	!	!	!	!
1.000	!	!	!	!	!	!
!	!	!	!	!	!	!
3600	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
?	?	?	?	?	?	?
!	!	!	!	!	!	!
!	!	!	!	!	!	!
