!	36	36	36	36	36	36	36	36	36
!	0-56	57-66	67-75	76-83	84-90	91-98	99-107	108-117	118-127
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0	0	0	0	0	0	0	0	0
?	?	?	?	?	?	?	?	?	?
!	36	36	36	36	36	36	36	36	36
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	2000	1100	1500	2075	2751	3625	4500	5501	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.008	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
1.000	!	!	!	!	!	!	!	2.000	2.000
!	!	!	!	!	!	!	!	!	!
1.000	!	!	!	!	!	!	!	2.000	2.000
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0	0
!	0	0	0	0	0	0	0	0	0
