!	0-42	43-44	45-47	48-52	53-56	57-61	62-64	65-67	68-73	74-79	80-85
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	1.60	2.80	4.40	5.60	6.80	8.40	10.00	12.00
!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?
!	40	43	45	48	48	48	48	48	48	48	48
!	!	!	!	!	!	!	!	!	!	!	!
!	-5	-7	0	-2	-2	-2	-2	-2	-2	-2	-2
!	!	!	!	!	!	!	!	!	!	!	!
2000	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	0.010	0.020	0.020	0.020	0.020	0.020	0.020
0.010	!	!	!	!	!	!	!	!	!	!	!
25.005	!	!	!	!	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!	!	!	!	!
0.500	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
84	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
1.500	!	!	!	!	!	!	!	!	!	!	!
100.0	!	!	!	!	!	!	!	!	!	!	!
0.100	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
2800	!	!	!	!	!	!	!	!	!	!	2200
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
1.000	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	-528	-2	-2	-634	-634	-634	-634	-634	!	!	!
!	4	0	0	41	41	41	41	41	!	!	!
