!	!
!	!
!	!
!	!
!	!
?	?
!	60
!	11
!	!
!	50
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	48.279
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
!	!
?	?
!	!
!	!
?	?
!	!
!	!
