!	0-59	60-90	91-127
!	!	!	!
!	7.80	7.80	7.80
!	-50.0	-50.0	-50.0
!	1	1	1
?	?	?	?
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	5001	!	!
!	!	!	!
!	!	!	!
!	0.075	0.075	0.075
!	!	!	!
!	!	!	!
!	!	!	!
!	1.230	1.230	1.230
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	25.0	25.0	25.0
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
