!	0-44	45-49	50-55	56-59	60-64	65-68	69-72	73	74-83	84-89	90-127
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?
!	56	56	!	66	66	!	!	84	84	84	!
!	!	!	!	!	!	!	!	!	!	!	!
!	8	8	!	15	15	!	!	38	38	38	!
!	!	!	!	!	!	!	!	!	!	!	!
!	579	579	579	579	579	579	579	579	579	579	505
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	19.801	19.801	13.897	10.697	8.709	8.709	7.349	7.349	6.361	5.011	4.141
!	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0
!	0.216	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	0.006	!
!	!	!	!	!	!	!	!	!	!	!	!
!	3.521	3.279	3.070	3.070	3.070	2.880	2.880	2.880	2.880	2.719	2.440
!	100.0	100.0	100.0	100.0	100.0	100.0	89.5	83.2	79.0	70.6	55.9
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!	!	!	!
!	3712	3712	3712	3712	3712	3712	3712	3712	3712	3600	3037
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460	5.460
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
!	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!
