!	0-34	35-39	40-42	43-47	48-51	52-75	76-99	100-127
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	1750	1750	1750	1750	1750	1750	1750	1750
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.134	0.057	0.057	0.057	0.057	0.057	0.057	0.057
!	22.098	13.897	10.697	10.697	7.349	10.697	9.152	6.102
!	32.8	32.8	32.8	32.8	32.8	32.8	32.8	32.8
!	0.294	0.290	0.290	0.290	0.290	0.290	0.290	0.290
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.006	!	!	!	!	!	!	!
!	8.340	6.361	3.521	3.521	1.860	3.521	3.521	3.521
!	100.0	100.0	100.0	100.0	97.9	100.0	100.0	100.0
!	1.040	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!
!	2025	2025	2025	2025	2025	2025	2025	2025
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
