!	0-63	64-92	93-127
!	!	!	!
!	2.20	2.20	2.20
!	!	!	!
!	1	1	1
?	?	?	?
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	39.993	39.993	39.993
!	4.6	4.6	4.6
!	0.257	0.257	0.257
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.199	0.199	0.199
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	4.140	4.140	4.140
!	!	!	!
!	!	!	!
!	!	!	!
!	0.010	0.010	0.010
!	5.241	5.241	5.241
!	!	!	!
!	!	!	!
!	!	!	!
!	10.0	10.0	10.0
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
?	?	?	?
!	!	!	!
!	!	!	!
