!	0-86	87-127
!	!	!
!	5.20	5.20
!	!	!
!	1	1
?	?	?
!	!	!
!	!	!
!	!	!
!	!	!
!	1000	1000
!	!	!
!	!	!
!	0.050	0.050
!	0.170	!
!	!	!
!	!	!
!	0.800	1.400
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	!
!	!	0.199
!	!	!
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	5.999	5.999
!	!	!
!	!	!
!	!	!
!	0.010	0.010
!	5.999	5.999
!	!	!
!	!	!
!	!	!
!	40.0	40.0
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
?	?	?
!	!	!
!	!	!
