!	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	2.00	2.00	6.00	6.80	!	8.00	3.48	8.00	!	!	!	!	!	!	!	3.20	!	3.20	!	!	!	!	!	!	!	!	5.20	3.20	!	!	3.00	!	8.00	0.80	4.00	!	!	!	2.00	2.00	!	!	6.00	!	2.00	2.00	2.00	!	!	6.00	6.00	2.00	2.00	4.92	5.20	2.00	2.00	7.08	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	21.7	21.7	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	1	!	!	!	!	!	!	!	1	!	1	!	!	!	!	!	!	!	!	1	1	!	!	!	!	1	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	1	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	45	40	!	!	!	32	44	!	!	26	!	!	!	!	!	58	!	58	!	!	!	!	!	!	!	!	59	!	!	!	57	58	59	!	61	!	!	!	70	66	!	!	69	!	!	!	!	74	!	76	77	90	91	86	93	!	!	!	!	86	87
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	47	25	!	!	!	!	47	!	!	!	!	!	!	!	!	-41	!	-41	!	!	!	!	!	!	!	!	4	!	!	!	!	!	7	!	!	!	!	!	-1	!	!	!	!	!	!	!	!	!	!	!	!	!	!	45	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	1840	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	1840	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	19901	!	!	7459	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	19.0	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	8.192	8.192	!	!	!	!	!	0.055	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	0.040	0.012	!	!	!	!	!	!	!	!	!	!	0.020	!	!	!	!	!	!	!	!	!	!	17.959	17.959	8.192	0.506	!	0.012	!	!	8.192	!	!	!
!	!	5.942	5.942	!	!	!	4.000	!	6.669	!	!	!	!	4.999	!	!	0.250	!	0.516	!	!	!	!	!	!	!	!	9.329	1.040	9.929	!	!	!	11.100	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	39.993	39.993	5.942	32.805	0.400	2.890	!	!	5.942	!	7.189	21.996
!	!	!	!	!	!	!	!	!	100.0	!	!	!	!	96.0	!	!	100.0	!	100.0	!	!	!	!	!	!	!	!	100.0	100.0	!	!	!	!	100.0	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	96.0	100.0	!	!	!	!	96.0	96.0
!	29.995	5.942	5.942	3.000	3.000	29.995	2.000	0.654	7.460	29.995	3.000	29.995	29.995	4.999	8.902	29.995	0.384	29.995	0.384	29.995	1.960	29.995	29.995	5.880	29.995	5.880	5.880	5.880	1.100	9.929	29.995	5.880	12.302	5.880	6.849	6.849	29.995	29.995	29.995	3.850	29.995	29.995	29.995	!	29.995	29.995	29.995	29.995	6.169	29.995	3.000	3.000	5.942	32.805	0.400	3.060	!	29.995	5.942	29.995	7.189	20.499
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
