!	0-78	79-83	84-91	92-95	96-127
!	!	!	!	!	!
!	7.80	8.32	8.84	9.36	9.88
!	!	!	!	!	!
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.250	0.250	0.250	0.250	0.250
!	!	!	!	!	!
!	29.995	25.005	19.996	14.998	9.998
!	100.0	100.0	100.0	100.0	100.0
!	4.999	4.999	4.999	4.999	4.999
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	0.100	0.100	0.100	0.100	0.100
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	7.5	7.5	7.5	7.5	7.5
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
