!	0-61	62-73	74-97	98-127
!	!	!	!	!
!	3.80	3.80	3.80	3.80
!	!	!	!	!
!	1	1	1	1
?	?	?	?	?
!	72	80	92	111
!	!	!	!	!
!	-1	16	16	4
!	!	!	!	!
!	293	313	372	456
!	2.1	2.1	2.1	2.1
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	8.709	8.709	8.709	8.709
!	2.3	2.3	2.3	2.3
!	1.220	1.220	1.220	1.220
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	1.440	1.360	1.440	1.440
!	100.0	100.0	84.2	79.0
!	2.320	2.320	2.320	2.320
!	!	!	!	!
!	5062	5062	5062	5062
!	!	!	!	!
!	!	!	!	!
!	0.098	0.098	0.098	0.098
!	1.990	1.990	1.990	1.990
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379
!	!	!	!	!
!	!	!	!	!
!	!	!	!	!
!	7.0	7.0	7.0	7.0
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
?	?	?	?	?
!	!	!	!	!
!	!	!	!	!
