!	0-47	48-54	55-59	60-66	67-71
!	!	!	!	!	!
!	5.20	7.80	10.40	13.00	15.60
!	20.0	20.0	20.0	20.0	20.0
!	1	1	1	1	1
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	4409	4409	4409	4409	4409
!	1.4	1.4	1.4	1.4	1.4
!	!	!	!	!	!
!	0.071	0.071	0.071	0.071	0.071
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.250	0.250	0.250	0.250	0.250
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	6.880	!	6.880	6.880	6.880
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	1966	1966	1966	1966	1966
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	!	!	!	!	!
!	5.0	5.0	5.0	5.0	5.0
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
?	?	?	?	?	?
!	!	!	!	!	!
!	!	!	!	!	!
